bpm_confidence,distance_threshold_factor,clean_beats_threshold,overlap_threshold,early_beat_threshold,late_beat_threshold,missed_beat_threshold,mode_interval,nudge_amount,f_measure,cmlt,amlt
0.6,0.05,0.01,0.3,0.6,1.2,1.8,0.01,0.5,0.8030983697606509,0.799930331248298,0.8759836626681665
0.7,0.05,0.01,0.4,0.7,1.4,1.8,0.1,0.5,0.8751092581285694,0.8699003850732886,0.8924063612126804
0.9,0.3,0.05,0.3,0.65,1.5,1.75,0.001,0.5,0.8702599872920826,0.8541436900259468,0.8847968367537798
0.7,0.3,0.1,0.3,0.65,1.3,1.9,0.04,0.5,0.9045118582426374,0.8892981875113442,0.9105735423736888
0.7,0.3,0.01,0.25,0.6,1.4,1.7,0.01,0.5,0.9151837486620975,0.9010429006944074,0.9194488786572705
0.6,0.2,0.1,0.4,0.7,1.4,1.8,0.06,0.5,0.8705968964678803,0.8538650844124855,0.8997149173319812
0.5,0.3,0.01,0.4,0.65,1.3,1.6,0.001,0.5,0.8705365786676427,0.8560457941542521,0.9100046895209328
0.9,0.2,0.05,0.2,0.6,1.4,1.7,0.04,0.5,0.9154016031948715,0.8988742655817462,0.917671654119617
0.5,0.05,0.1,0.4,0.7,1.4,1.75,0.08,0.5,0.8820077208299351,0.8766386355509794,0.8825007795220601
0.7,0.15,0.1,0.4,0.6,1.2,1.75,0.04,0.5,0.8426060358363862,0.8270224723749942,0.8970541024304213
0.6,0.05,0.01,0.25,0.6,1.5,1.9,0.01,0.5,0.8583415826669721,0.8522755447142516,0.86063973307844
0.5,0.1,0.1,0.25,0.55,1.4,1.9,0.001,0.5,0.8820727217872596,0.8674468491777421,0.9130188931337987
0.8,0.15,0.1,0.3,0.65,1.3,1.8,0.04,0.5,0.897460334721212,0.8823818920087377,0.9024776758682007
0.9,0.1,0.01,0.2,0.6,1.4,1.75,0.08,0.5,0.9028170367581904,0.8886900443697507,0.9123493964336532
0.8,0.15,0.1,0.2,0.6,1.3,1.75,0.023,0.5,0.903292418909986,0.8886527107196648,0.9110208091627677
0.5,0.2,0.1,0.4,0.55,1.5,1.75,0.1,0.5,0.867947977516786,0.8488829021255249,0.885236827242737
0.7,0.2,0.05,0.4,0.7,1.5,1.75,0.04,0.5,0.8430938893663569,0.8250991104848511,0.867174515363134
0.5,0.05,0.1,0.4,0.65,1.2,1.6,0.1,0.5,0.8436416526746955,0.8327631983434235,0.8920347910464248
0.7,0.15,0.1,0.2,0.8,1.4,1.6,0.04,0.5,0.8131625464973734,0.7977983676416253,0.8906653366799336
0.6,0.2,0.01,0.25,0.8,1.3,1.7,0.04,0.5,0.7728366600914864,0.7572457073281756,0.8963675302399835
0.8,0.3,0.01,0.4,0.6,1.2,1.9,0.04,0.5,0.8420194654013935,0.8276263443944007,0.8995806686555773
0.7,0.3,0.05,0.3,0.65,1.3,1.75,0.06,0.5,0.8963951184493321,0.8823992824059742,0.9053678010531487
0.6,0.2,0.01,0.25,0.8,1.3,1.7,0.1,0.5,0.7764928903684627,0.7604782701388819,0.8911775309990994
0.7,0.15,0.1,0.4,0.6,1.3,1.8,0.06,0.5,0.8863629089318246,0.8715801595249091,0.9111106264890689
0.6,0.05,0.1,0.3,0.6,1.5,1.7,0.001,0.5,0.8673390578468605,0.8623293026263018,0.8659521277785386
0.6,0.05,0.01,0.25,0.55,1.5,1.6,0.08,0.5,0.8816615552289042,0.8748309815068134,0.8786966713725033
0.7,0.1,0.01,0.25,0.8,1.3,1.9,0.06,0.5,0.7704799195537521,0.7573214543139346,0.8948329310991595
0.6,0.05,0.1,0.2,0.7,1.4,1.75,0.001,0.5,0.8698053305947938,0.8655588782159777,0.9012768551799418
0.5,0.1,0.1,0.4,0.8,1.3,1.6,0.08,0.5,0.8264778023273481,0.8109816614157077,0.8911593976665446
0.8,0.15,0.01,0.3,0.8,1.4,1.7,0.1,0.5,0.8199661634001099,0.8044195847447184,0.8908866453634307
0.7,0.05,0.1,0.2,0.8,1.3,1.6,0.04,0.5,0.7864009991464459,0.7819885684814863,0.8801667291640246
0.5,0.15,0.1,0.3,0.8,1.2,1.75,0.06,0.45,0.8039828892579851,0.7892476507821445,0.910722674279786
0.7,0.3,0.01,0.4,0.75,1.2,1.85,0.04,0.5,0.8274256311576843,0.8124906062069625,0.9061991630292215
0.7,0.05,0.01,0.2,0.6,1.3,1.6,0.04,0.5,0.9037923602854621,0.8991823893621691,0.9015902149317594
0.5,0.3,0.03,0.15,0.65,1.5,1.8,0.06,0.45,0.8202627129006586,0.8045460010681086,0.8708719036697997
0.5,0.1,0.01,0.25,0.8,1.2,1.65,0.06,0.45,0.8366473113254682,0.8221819311591615,0.9129870130536891
0.7,0.3,0.1,0.3,0.75,1.3,1.7,0.08,0.5,0.84943134542728,0.8346752419797141,0.910575429810549
0.9,0.05,0.1,0.3,0.7,1.4,1.7,0.1,0.45,0.8510628077732655,0.8463105444418041,0.8948396898832485
0.6,0.15,0.05,0.25,0.6,1.3,1.9,0.08,0.45,0.8527766074877957,0.8379403824904855,0.8935108671861167
0.9,0.15,0.05,0.25,0.7,1.3,1.8,0.023,0.45,0.881787581412325,0.8670128977001452,0.9094506508937027
0.8,0.3,0.01,0.35,0.6,1.2,1.8,0.023,0.5,0.8440379199537118,0.8308197595943848,0.8993003884331122
0.8,0.3,0.1,0.35,0.8,1.2,1.9,0.1,0.45,0.7683217366602766,0.7545572243997907,0.8910715746376855
0.9,0.2,0.01,0.35,0.55,1.3,1.8,0.04,0.45,0.8877768383383317,0.8708115323488868,0.9062502259311416
0.7,0.3,0.01,0.15,0.7,1.3,1.65,0.06,0.45,0.8480713765487907,0.8346416276124949,0.9120083379567585
0.8,0.1,0.05,0.35,0.65,1.2,1.75,0.06,0.55,0.8213278150712584,0.8159924354853989,0.9061107809309888
0.7,0.3,0.01,0.35,0.75,1.3,1.85,0.06,0.5,0.8463234466785582,0.8322616160518602,0.9107777106101246
0.7,0.2,0.01,0.25,0.75,1.5,1.8,0.04,0.5,0.8354254942094741,0.8182735844629542,0.8738482600717944
0.7,0.15,0.05,0.3,0.75,1.4,1.75,0.023,0.5,0.8442361881153062,0.8294260952852103,0.9021265029874396
0.5,0.2,0.01,0.4,0.7,1.3,1.75,0.023,0.45,0.8714846332086742,0.8552696176436698,0.909380991854245
0.6,0.15,0.05,0.2,0.8,1.4,1.85,0.023,0.45,0.804004558760189,0.7903492778442514,0.9040670345441639
0.5,0.3,0.1,0.15,0.7,1.35,1.6,0.08,0.45,0.8588958680123805,0.8440918415817069,0.9045329067714484
0.5,0.1,0.01,0.2,0.7,1.2,1.85,0.1,0.55,0.8348089814115809,0.818573296612949,0.8853525373771286
0.6,0.1,0.05,0.2,0.7,1.4,1.75,0.01,0.5,0.8704604697498864,0.8556988414698412,0.908606092371999
0.5,0.15,0.1,0.2,0.55,1.3,1.6,0.001,0.45,0.890153754526186,0.8737111014705267,0.9020596392201807
0.9,0.25,0.05,0.35,0.65,1.2,1.65,0.1,0.45,0.8987810854797595,0.8808017627365409,0.9129325171363857
0.7,0.2,0.03,0.25,0.65,1.35,1.8,0.08,0.45,0.9046198716496531,0.8882141890997279,0.9078354480699947
0.5,0.15,0.1,0.35,0.8,1.5,1.85,0.04,0.55,0.8262429351165469,0.8136896750821703,0.8827563403596278
0.8,0.05,0.01,0.4,0.7,1.4,1.7,0.001,0.55,0.8529987324212898,0.8496724666970609,0.879967392187922
0.8,0.1,0.01,0.3,0.55,1.3,1.65,0.01,0.5,0.8756369150937013,0.8606816089964906,0.9086797754537659
0.8,0.25,0.01,0.25,0.7,1.2,1.85,0.1,0.55,0.8430150260139936,0.8277560423133269,0.8991139566008273
0.8,0.25,0.05,0.35,0.75,1.3,1.9,0.023,0.5,0.8420228457489756,0.8277971964388736,0.8960905702139244
0.6,0.2,0.03,0.3,0.55,1.5,1.8,0.06,0.55,0.8677902997949903,0.8508187337652485,0.8770876790233326
0.5,0.3,0.05,0.25,0.7,1.5,1.65,0.08,0.55,0.8389891002679067,0.8346467188479094,0.8864296528269026
0.9,0.2,0.01,0.3,0.65,1.3,1.85,0.06,0.55,0.8827924224716394,0.876221351975277,0.9112854469663124
0.9,0.25,0.01,0.3,0.7,1.35,1.75,0.1,0.45,0.8632195986984506,0.8492688981539454,0.909178363269594
0.8,0.05,0.03,0.4,0.8,1.5,1.85,0.023,0.45,0.8380967238278505,0.8335891888262971,0.8526297481599583
0.6,0.2,0.03,0.4,0.7,1.2,1.85,0.1,0.5,0.8223917520254029,0.8044127160137239,0.9065039647510791
0.8,0.25,0.01,0.3,0.55,1.2,1.7,0.06,0.5,0.860454647274402,0.8417577801967836,0.8933959698948216
0.6,0.15,0.01,0.25,0.65,1.4,1.7,0.1,0.55,0.8569040074775737,0.8510997905760896,0.8940390094562507
0.8,0.05,0.01,0.25,0.75,1.2,1.65,0.01,0.5,0.7845060447363329,0.781506429419788,0.8865360080311155
0.7,0.1,0.1,0.25,0.7,1.35,1.7,0.06,0.5,0.8558977044209881,0.8413804438306078,0.9099103425597189
0.9,0.1,0.01,0.2,0.75,1.3,1.65,0.01,0.55,0.8515827285777163,0.843366066267958,0.9030178249616735
0.6,0.15,0.05,0.4,0.7,1.2,1.8,0.001,0.55,0.8214746140944417,0.8061960067324793,0.8904715511638018
0.8,0.3,0.05,0.2,0.6,1.5,1.75,0.08,0.45,0.8738701301611808,0.8582030095121401,0.8895984220396274
0.8,0.2,0.03,0.35,0.8,1.5,1.9,0.001,0.55,0.8265558497699733,0.8153683934505445,0.8664799466864159
0.6,0.15,0.1,0.4,0.8,1.3,1.8,0.01,0.5,0.8127559189136765,0.7988148406546448,0.8967770899331586
0.5,0.25,0.01,0.3,0.6,1.35,1.85,0.01,0.5,0.8686844476731178,0.8534222080573574,0.8991259517383555
0.7,0.2,0.03,0.15,0.65,1.4,1.9,0.01,0.55,0.8676174655353743,0.8578298403804205,0.8886716374370054
0.8,0.3,0.1,0.35,0.8,1.5,1.9,0.06,0.45,0.8517239550492343,0.8371332030073233,0.8793923354547871
0.5,0.1,0.05,0.35,0.7,1.5,1.7,0.06,0.45,0.8365605847094859,0.8202087713390139,0.8691270255298895
0.6,0.05,0.1,0.25,0.6,1.4,1.75,0.1,0.5,0.84730527027982,0.8424616692582321,0.8914070975823039
0.6,0.1,0.05,0.3,0.65,1.3,1.6,0.023,0.55,0.8635996775667999,0.8478725178321076,0.8901770992377984
0.6,0.15,0.05,0.25,0.6,1.4,1.75,0.08,0.55,0.8977982821273305,0.8949505600250816,0.9124941662316091
0.9,0.2,0.1,0.35,0.7,1.4,1.75,0.06,0.45,0.8549176135398002,0.8392411648009463,0.9008651764694764
0.9,0.3,0.01,0.2,0.75,1.4,1.6,0.023,0.5,0.88083288243219,0.8665118421413499,0.9047418156991749
0.8,0.1,0.1,0.25,0.65,1.5,1.9,0.1,0.45,0.839830784330264,0.8237388419645698,0.8655924747341363
0.5,0.05,0.01,0.35,0.8,1.35,1.6,0.04,0.5,0.8030286618531126,0.7984317731109637,0.8869523344823306
0.9,0.15,0.03,0.35,0.65,1.4,1.9,0.023,0.45,0.9144077344092952,0.8994202168067318,0.9178322208228338
0.8,0.3,0.05,0.2,0.7,1.35,1.75,0.023,0.5,0.8785384508932494,0.8644762084261478,0.9160167927216939
0.9,0.15,0.01,0.15,0.8,1.3,1.85,0.023,0.55,0.8217231435982231,0.8106666944623433,0.8985615823924281
0.8,0.2,0.03,0.15,0.75,1.2,1.6,0.1,0.45,0.8067805640736896,0.7859040392989501,0.900030857636482
0.9,0.15,0.05,0.15,0.8,1.4,1.8,0.06,0.55,0.836954907048584,0.8307965586787973,0.8974751678647739
0.6,0.15,0.03,0.35,0.55,1.35,1.75,0.06,0.45,0.8860579477435079,0.8703362843170782,0.9095013274603392
0.7,0.15,0.03,0.2,0.75,1.5,1.8,0.06,0.55,0.8407501067771588,0.8335794989691918,0.8824663817230207
0.6,0.15,0.01,0.4,0.7,1.2,1.7,0.1,0.45,0.8595667416977677,0.8433485008289595,0.9160311816469401
0.8,0.25,0.01,0.15,0.65,1.2,1.8,0.01,0.45,0.8235133696130239,0.8104310940544752,0.8878196760505247
0.9,0.15,0.01,0.15,0.65,1.4,1.75,0.1,0.5,0.868168126226747,0.8527461768153777,0.9015793722941197
0.5,0.3,0.03,0.35,0.65,1.3,1.8,0.023,0.55,0.8492874359616525,0.8385989371761059,0.9013526665462951
0.5,0.25,0.01,0.3,0.75,1.3,1.65,0.04,0.55,0.8332608528367474,0.8201914734366003,0.9016920104991578
0.8,0.1,0.05,0.25,0.75,1.35,1.7,0.04,0.55,0.8179826805789753,0.8069719462737421,0.8975812395996633
0.6,0.15,0.05,0.25,0.55,1.3,1.8,0.08,0.45,0.8723115855355368,0.8573521139272303,0.8961301869784875
0.5,0.2,0.1,0.25,0.55,1.3,1.85,0.04,0.5,0.890717148208184,0.8737752616132676,0.9118843485361711
0.8,0.25,0.01,0.2,0.8,1.3,1.6,0.023,0.45,0.8140093333747099,0.8011751494274146,0.898447354566057
0.8,0.3,0.1,0.2,0.75,1.2,1.7,0.06,0.5,0.8402252656921908,0.8215825561904286,0.9038923285518883
0.7,0.1,0.1,0.25,0.65,1.3,1.7,0.01,0.5,0.8914741136474252,0.8769016622857054,0.916566876268265
0.9,0.25,0.1,0.3,0.65,1.2,1.8,0.04,0.45,0.841671336660296,0.8273891183369713,0.9019059292214575
0.7,0.25,0.05,0.35,0.8,1.3,1.75,0.023,0.5,0.8090310183105991,0.7944327711477025,0.9031179620002567
0.9,0.2,0.03,0.2,0.65,1.2,1.6,0.1,0.55,0.8247532635455929,0.8136218716398956,0.879891512843973
0.8,0.2,0.1,0.15,0.55,1.4,1.85,0.023,0.45,0.9012439834290585,0.8840229555993165,0.9016672848374386
0.8,0.05,0.05,0.2,0.55,1.5,1.75,0.023,0.55,0.8762004907485307,0.8720587615635279,0.8745048589213898
0.9,0.2,0.05,0.2,0.6,1.5,1.8,0.01,0.45,0.8674793438246544,0.8500827493273863,0.8752119814606306
0.8,0.1,0.05,0.25,0.55,1.5,1.6,0.001,0.45,0.86378756564894,0.8467465108073765,0.878749519775544
0.9,0.15,0.05,0.35,0.7,1.5,1.9,0.1,0.5,0.8394163885640826,0.8225917805668287,0.8638945480476384
0.9,0.05,0.05,0.2,0.8,1.35,1.65,0.01,0.45,0.836342362523081,0.8222809162447046,0.8951834733817684
0.9,0.3,0.01,0.4,0.55,1.4,1.9,0.1,0.55,0.8913474663295353,0.8768095888944637,0.9056271858128665
0.9,0.05,0.03,0.2,0.6,1.3,1.75,0.04,0.5,0.9098523266440508,0.9057312676900612,0.9071959900152957
0.5,0.2,0.01,0.25,0.65,1.4,1.6,0.06,0.55,0.8690097814033693,0.8618496041958875,0.9090484232876923
0.6,0.1,0.03,0.25,0.75,1.2,1.7,0.023,0.45,0.811645133964783,0.7974811166650592,0.8929549973902668
0.9,0.25,0.01,0.4,0.65,1.4,1.75,0.08,0.55,0.8742551820953999,0.8590779464008108,0.8965615076627819
0.5,0.2,0.03,0.15,0.8,1.2,1.85,0.023,0.55,0.8440822637402468,0.8286814522208726,0.8958917329318097
0.8,0.3,0.01,0.25,0.65,1.35,1.8,0.08,0.55,0.874360079103882,0.8730999951277876,0.9135017394104874
0.9,0.05,0.1,0.2,0.6,1.4,1.9,0.01,0.45,0.8699566956298738,0.8565220184933368,0.8872153998555742
0.9,0.3,0.1,0.35,0.55,1.3,1.7,0.06,0.55,0.8998184505113203,0.8856192318772358,0.908623773840972
0.5,0.15,0.01,0.3,0.65,1.2,1.9,0.08,0.55,0.8096324893065989,0.7948728549844349,0.8849367280934777
0.9,0.25,0.05,0.2,0.7,1.2,1.6,0.08,0.55,0.8314546468884434,0.8282086509272407,0.8882010337086852
0.7,0.15,0.03,0.3,0.55,1.2,1.9,0.08,0.55,0.8078980090899277,0.7936372566164147,0.895234124151523
0.8,0.15,0.05,0.35,0.7,1.35,1.7,0.01,0.45,0.8854902647170104,0.8701459361043813,0.909549373891268
0.8,0.15,0.05,0.35,0.8,1.35,1.6,0.08,0.55,0.8334942594626383,0.8194379241752094,0.8901842826898045
0.9,0.1,0.05,0.2,0.75,1.4,1.8,0.01,0.45,0.8678238532882636,0.8539431347144615,0.9084635955567866
0.6,0.15,0.01,0.15,0.7,1.5,1.75,0.01,0.55,0.8511982808185438,0.8411974630645512,0.8898618712429645
0.7,0.25,0.03,0.15,0.8,1.35,1.7,0.023,0.5,0.7805163292787733,0.766775921741104,0.8913352226142366
0.5,0.2,0.1,0.4,0.55,1.35,1.75,0.1,0.5,0.8995783721283434,0.8816586771749105,0.91894693486522
0.5,0.3,0.03,0.2,0.6,1.5,1.9,0.1,0.45,0.8696489445184717,0.8523095879055593,0.8834367731403718
0.9,0.15,0.05,0.2,0.6,1.3,1.9,0.001,0.45,0.8982431545930719,0.8835282155465323,0.9049035564749015
0.9,0.05,0.1,0.35,0.7,1.2,1.7,0.04,0.55,0.8253628859845327,0.8209438452042029,0.8949860052299159
0.7,0.3,0.03,0.15,0.55,1.2,1.6,0.01,0.55,0.8767668953997112,0.8616231038484229,0.9003697105473424
0.8,0.15,0.05,0.35,0.65,1.35,1.9,0.08,0.45,0.864669954941473,0.8495151584905328,0.8892357529324281
0.5,0.1,0.05,0.35,0.75,1.35,1.75,0.08,0.45,0.8350465793622404,0.8197950827707896,0.9089386779278084
0.7,0.05,0.1,0.2,0.7,1.5,1.65,0.08,0.45,0.8249999948307299,0.8187089032897594,0.8635317001419299
0.8,0.05,0.1,0.2,0.75,1.2,1.8,0.08,0.45,0.8355475458537264,0.8326666015579464,0.8975100349731561
0.6,0.25,0.01,0.25,0.55,1.2,1.65,0.001,0.5,0.8389676848342998,0.8229336174606297,0.8954212947543668
0.6,0.25,0.05,0.15,0.65,1.5,1.85,0.06,0.45,0.8253199419223057,0.8081237092847057,0.8651373078609862
0.6,0.3,0.03,0.15,0.8,1.3,1.65,0.1,0.55,0.8001211012513003,0.7948201092331211,0.8906266062158535
0.8,0.3,0.05,0.35,0.55,1.4,1.65,0.023,0.5,0.9101614074686983,0.8957908030656105,0.916438602069801
0.6,0.1,0.01,0.4,0.55,1.3,1.85,0.001,0.5,0.8566319499948173,0.8417857562780072,0.8930220603100929
0.9,0.05,0.01,0.15,0.75,1.4,1.7,0.06,0.45,0.7903315095925301,0.787920895417,0.8841224366974422
0.8,0.2,0.03,0.3,0.7,1.35,1.6,0.06,0.5,0.8757131754523566,0.8592703108492147,0.911946354978657
0.5,0.25,0.05,0.4,0.75,1.35,1.65,0.01,0.55,0.853591504291353,0.8362591134281712,0.8933342404119705
0.5,0.1,0.03,0.35,0.75,1.35,1.9,0.023,0.45,0.8338601780556282,0.8187982820611608,0.8903479721554308
0.5,0.25,0.1,0.2,0.6,1.2,1.6,0.01,0.55,0.8665557618746834,0.8505331967339245,0.9068366225153156
0.7,0.25,0.1,0.35,0.75,1.4,1.9,0.1,0.55,0.8526148837090751,0.8368376273404611,0.8868287942537647
0.8,0.15,0.05,0.3,0.75,1.4,1.9,0.001,0.5,0.8406244509911426,0.8260598460592985,0.8881718925220302
0.8,0.15,0.05,0.25,0.8,1.2,1.7,0.06,0.55,0.7835526029271971,0.7780937936674404,0.8912821557015665
0.5,0.15,0.03,0.2,0.7,1.4,1.6,0.1,0.45,0.8740558045313681,0.8563334486571758,0.9054632657708823
0.6,0.25,0.1,0.25,0.6,1.3,1.6,0.01,0.45,0.9083710492190262,0.8928229890530112,0.9162412293402926
0.5,0.3,0.01,0.4,0.65,1.35,1.6,0.1,0.45,0.8591320766487968,0.8423012958470938,0.9012806495415316
0.7,0.25,0.1,0.15,0.6,1.35,1.65,0.1,0.5,0.9130709533194465,0.8976655302157339,0.917339920823053
0.7,0.3,0.1,0.2,0.7,1.3,1.75,0.01,0.5,0.9050805182658473,0.8910668212651336,0.9119976402828209
0.9,0.1,0.1,0.2,0.55,1.3,1.9,0.01,0.45,0.8753630361701381,0.8614052330750702,0.9006813088565437
0.9,0.1,0.01,0.4,0.65,1.4,1.9,0.023,0.5,0.9144784807041134,0.9009022345298356,0.919221778768148
0.5,0.15,0.01,0.2,0.7,1.4,1.85,0.04,0.5,0.8843651871037507,0.8688573170213505,0.9076163493569332
0.9,0.2,0.1,0.25,0.75,1.5,1.85,0.001,0.55,0.8393779314744211,0.8276529192611918,0.8725546435713026
0.5,0.15,0.01,0.35,0.75,1.3,1.65,0.08,0.45,0.843083197754297,0.8281044085699735,0.9091397180973244
0.9,0.1,0.01,0.35,0.55,1.4,1.65,0.04,0.45,0.8944484542899493,0.8783803686143853,0.8993432046597818
0.9,0.2,0.05,0.25,0.7,1.5,1.85,0.04,0.55,0.8342599024218544,0.8207809458813038,0.8841308736374621
0.5,0.25,0.05,0.15,0.65,1.3,1.75,0.01,0.55,0.8726235141390039,0.8623018566629032,0.9053049527655108
0.9,0.2,0.1,0.3,0.55,1.2,1.85,0.08,0.55,0.8397981594936416,0.8254440809081062,0.9043585128112726
0.8,0.2,0.03,0.15,0.6,1.4,1.9,0.1,0.55,0.8802885028055139,0.8756812631519816,0.8972976127061808
0.5,0.05,0.1,0.15,0.75,1.3,1.85,0.1,0.5,0.8576885225644558,0.8523037776594485,0.8760461097535986
0.8,0.3,0.1,0.4,0.75,1.3,1.6,0.06,0.5,0.8481318329119653,0.8336556784659187,0.9114831472850234
0.8,0.2,0.01,0.3,0.6,1.2,1.75,0.1,0.55,0.8720736703277201,0.8529112898877232,0.9026832408641156
0.9,0.1,0.01,0.4,0.55,1.4,1.8,0.06,0.5,0.9052833795504155,0.8913844657323691,0.9183403955696247
0.7,0.3,0.03,0.25,0.55,1.5,1.65,0.001,0.45,0.8684688616368778,0.850800817075647,0.8860015914963008
0.7,0.15,0.03,0.35,0.75,1.2,1.7,0.01,0.45,0.8272990768702954,0.8131900638158415,0.8988627824504563
0.6,0.2,0.1,0.15,0.75,1.35,1.75,0.04,0.55,0.8350416125054723,0.8232083502579475,0.8974304221888992
0.7,0.3,0.03,0.3,0.55,1.5,1.65,0.001,0.55,0.8677180881609461,0.8515789445229431,0.8820683624728609
0.5,0.15,0.03,0.3,0.65,1.5,1.7,0.08,0.45,0.8399611014199381,0.8227545969233239,0.874838545467509
0.6,0.3,0.05,0.4,0.65,1.35,1.85,0.1,0.55,0.8699846118241552,0.8531274754437849,0.8911797114302735
0.6,0.3,0.1,0.2,0.6,1.4,1.85,0.023,0.5,0.8933767382957412,0.8801394646718963,0.9050034499992161
0.7,0.25,0.01,0.3,0.55,1.5,1.6,0.04,0.55,0.8879570151290119,0.871052206217205,0.888913272741193
0.7,0.25,0.05,0.15,0.75,1.2,1.7,0.001,0.45,0.7959386476823452,0.7824914400763103,0.8919088094660482
0.9,0.3,0.1,0.3,0.8,1.4,1.65,0.06,0.55,0.8649387153187389,0.858162146221332,0.9003523569164238
0.7,0.3,0.05,0.2,0.55,1.5,1.85,0.023,0.45,0.8826076249045847,0.8642614417861538,0.8882036242987431
0.7,0.25,0.05,0.35,0.6,1.2,1.65,0.08,0.45,0.8841803604239088,0.8691138147517166,0.8943919705864763
0.9,0.1,0.03,0.25,0.6,1.4,1.6,0.04,0.5,0.9060377725538946,0.8919056747030458,0.9115626752684923
0.5,0.15,0.03,0.15,0.7,1.5,1.7,0.1,0.5,0.8234234981449614,0.8056604875491707,0.8730451640531443
0.6,0.15,0.03,0.25,0.65,1.35,1.8,0.01,0.45,0.8840330495499586,0.8692146264318239,0.9086581997597311
0.5,0.1,0.05,0.4,0.55,1.2,1.8,0.023,0.45,0.8377440692833205,0.8219195135767088,0.8727367423142346
0.9,0.3,0.03,0.35,0.6,1.35,1.6,0.001,0.5,0.9133388795336252,0.8991580158263888,0.9171650556793287
0.5,0.3,0.01,0.3,0.55,1.4,1.7,0.001,0.5,0.8742791255348785,0.8599760597334837,0.9047352660014539
0.7,0.2,0.01,0.4,0.8,1.2,1.85,0.001,0.45,0.7907494851925628,0.7754726711794919,0.8978675448947017
0.6,0.1,0.05,0.15,0.6,1.3,1.8,0.001,0.45,0.8846647150783652,0.870868141528197,0.8964172487990801
0.8,0.05,0.01,0.4,0.7,1.4,1.7,0.06,0.55,0.8542719126098051,0.8491256600300358,0.8782700694168224
0.5,0.1,0.03,0.15,0.75,1.3,1.75,0.08,0.45,0.8352008304367693,0.8203502057949497,0.9003577930349782
0.9,0.05,0.1,0.35,0.65,1.35,1.7,0.023,0.55,0.8911351320808046,0.8773802470962438,0.9110536243388728
0.5,0.25,0.1,0.25,0.75,1.4,1.85,0.06,0.45,0.8640651998209026,0.8494960985009972,0.8959923419849066
0.9,0.3,0.03,0.4,0.55,1.3,1.75,0.08,0.45,0.9112222006451987,0.8976481315637002,0.9200131096133384
0.5,0.2,0.1,0.4,0.7,1.2,1.8,0.01,0.45,0.8695064790531198,0.8542657904410982,0.9041856479678724
0.7,0.1,0.05,0.3,0.7,1.2,1.75,0.001,0.5,0.7759604346537793,0.7619007409198272,0.8896268912237179
0.5,0.05,0.05,0.35,0.75,1.4,1.9,0.06,0.5,0.8389924515735554,0.8349917119566425,0.8846853975914177
0.7,0.2,0.1,0.35,0.55,1.35,1.6,0.04,0.45,0.9078087433457614,0.890106997577032,0.9076195953636678
0.6,0.1,0.03,0.3,0.75,1.35,1.6,0.01,0.45,0.8504589401975664,0.8355585811730504,0.9098167283477505
0.8,0.3,0.01,0.3,0.8,1.4,1.8,0.06,0.55,0.7984447150940754,0.7920107932577166,0.898159359097963
0.6,0.25,0.03,0.3,0.75,1.35,1.8,0.1,0.45,0.8484751338542342,0.833324687458964,0.9081599917441622
0.9,0.05,0.01,0.2,0.65,1.3,1.75,0.04,0.5,0.9089908468123441,0.9044208035427783,0.9055276729853091
0.7,0.1,0.05,0.15,0.75,1.35,1.85,0.1,0.5,0.8446350839815365,0.8298919739954483,0.8970954735094998
0.6,0.1,0.05,0.15,0.6,1.4,1.9,0.01,0.55,0.879388918665329,0.8707453735236536,0.9103983624490174
0.5,0.1,0.05,0.2,0.7,1.5,1.85,0.08,0.55,0.8417679716023138,0.8377078917327515,0.8810500297510508
0.6,0.2,0.03,0.2,0.75,1.3,1.9,0.1,0.45,0.846830371771651,0.830511570600645,0.8893470472241178
0.6,0.05,0.03,0.15,0.7,1.2,1.7,0.08,0.45,0.8534288026792045,0.8492454437094653,0.881783044722405
0.6,0.25,0.1,0.2,0.8,1.2,1.8,0.01,0.45,0.769980078846675,0.7557401996376403,0.8930920630093988
0.6,0.3,0.03,0.15,0.8,1.4,1.9,0.1,0.5,0.7762854334315752,0.7618192423836936,0.8760329336146289
0.8,0.1,0.1,0.15,0.8,1.3,1.85,0.023,0.45,0.7867675016940692,0.7735671413056768,0.902617937112257
0.9,0.1,0.03,0.4,0.75,1.3,1.6,0.06,0.45,0.8344387042587169,0.8209807854320263,0.9115052770130936
0.5,0.3,0.1,0.35,0.7,1.35,1.65,0.1,0.45,0.8740422746662178,0.857827115302562,0.9026151567371374
0.7,0.25,0.1,0.4,0.65,1.4,1.7,0.04,0.55,0.9080994103429528,0.891162892404101,0.9101704490981446
0.8,0.2,0.01,0.4,0.55,1.35,1.6,0.01,0.5,0.9140308517056661,0.8973819444437457,0.9150346017532555
0.6,0.05,0.1,0.15,0.8,1.2,1.8,0.06,0.45,0.804296709861389,0.8014076653810922,0.9039516084306422
0.6,0.25,0.1,0.2,0.8,1.4,1.75,0.01,0.45,0.7840873226643936,0.7701457181949636,0.8988303170189773
0.8,0.25,0.01,0.2,0.8,1.35,1.65,0.04,0.45,0.8066710077283173,0.7927886354102696,0.9148366164470354
0.9,0.1,0.05,0.3,0.6,1.3,1.9,0.01,0.45,0.901332817438487,0.887784902779552,0.907686125648556
